name,exterior,statTrak,souvenir,lowestPrice,marketHashName,quantity,dopplerClassName
FAMAS | Sergeant,FIELD_TESTED,False,False,2.6,FAMAS | Sergeant (Field-Tested),8,
AK-47 | Ice Coaled,FIELD_TESTED,True,False,11.26,StatTrak™ AK-47 | Ice Coaled (Field-Tested),8,
Sealed Graffiti | Choke (Shark White),,False,False,2.99,Sealed Graffiti | Choke (Shark White),8,
Zeus x27 | Tosai,BATTLE_SCARRED,False,False,0.25,Zeus x27 | Tosai (Battle-Scarred),8,
Sticker | BOROS (Glitter) | Paris 2023,,False,False,0.15,Sticker | BOROS (Glitter) | Paris 2023,8,
Salute!,,False,False,0.2,Sticker | Salute!,8,
Fnatic | MLG Columbus 2016,,False,False,2.88,Sticker | Fnatic | MLG Columbus 2016,8,
★ Sport Gloves | Amphibious,FIELD_TESTED,False,False,744.37,★ Sport Gloves | Amphibious (Field-Tested),8,
USP-S | Printstream,MINIMAL_WEAR,False,False,55.07,USP-S | Printstream (Minimal Wear),8,
FAMAS | Survivor Z,WELL_WORN,False,False,0.26,FAMAS | Survivor Z (Well-Worn),8,
Austin 2025 Dust II Souvenir Highlight Package,,False,True,34.99,Austin 2025 Dust II Souvenir Highlight Package,8,
Desert Eagle | Serpent Strike,BATTLE_SCARRED,False,False,0.23,Desert Eagle | Serpent Strike (Battle-Scarred),8,
G3SG1 | Demeter,FIELD_TESTED,False,False,6.17,G3SG1 | Demeter (Field-Tested),8,
Tec-9 | Flash Out,MINIMAL_WEAR,False,False,0.2,Tec-9 | Flash Out (Minimal Wear),8,
USP-S | Check Engine,WELL_WORN,False,False,0.5,USP-S | Check Engine (Well-Worn),8,
Tec-9 | Flash Out,MINIMAL_WEAR,True,False,0.45,StatTrak™ Tec-9 | Flash Out (Minimal Wear),8,
G3SG1 | Murky,MINIMAL_WEAR,True,False,1.39,StatTrak™ G3SG1 | Murky (Minimal Wear),8,
MAC-10 | Light Box,FACTORY_NEW,True,False,2.95,StatTrak™ MAC-10 | Light Box (Factory New),8,
Sticker | sterling | Katowice 2019,,False,False,0.48,Sticker | sterling | Katowice 2019,8,
M4A1-S | Basilisk,FIELD_TESTED,False,False,6.99,M4A1-S | Basilisk (Field-Tested),8,
AK-47 | Red Laminate,FIELD_TESTED,False,False,53.21,AK-47 | Red Laminate (Field-Tested),8,
M4A4 | Global Offensive,MINIMAL_WEAR,False,False,25.39,M4A4 | Global Offensive (Minimal Wear),8,
Sticker | Techno4K (Holo) | Paris 2023,,False,False,1.8,Sticker | Techno4K (Holo) | Paris 2023,8,
Sealed Graffiti | Rly (Princess Pink),,False,False,0.14,Sealed Graffiti | Rly (Princess Pink),8,
SCAR-20 | Splash Jam,FIELD_TESTED,False,False,20.0,SCAR-20 | Splash Jam (Field-Tested),8,
MP5-SD | Bamboo Garden,MINIMAL_WEAR,False,False,3.94,MP5-SD | Bamboo Garden (Minimal Wear),8,
AUG | Stymphalian,FIELD_TESTED,True,False,2.51,StatTrak™ AUG | Stymphalian (Field-Tested),8,
SK Gaming (Foil) | Cologne 2016,,False,False,31.19,Sticker | SK Gaming (Foil) | Cologne 2016,8,
SCAR-20 | Army Sheen,FACTORY_NEW,False,False,5.47,SCAR-20 | Army Sheen (Factory New),8,
AUG | Stymphalian,MINIMAL_WEAR,True,False,4.25,StatTrak™ AUG | Stymphalian (Minimal Wear),8,
M4A4 | Cyber Security,WELL_WORN,False,False,18.0,M4A4 | Cyber Security (Well-Worn),8,
AWP | Mortis,BATTLE_SCARRED,False,False,2.23,AWP | Mortis (Battle-Scarred),8,
Sticker | dgt | Rio 2022,,False,False,0.38,Sticker | dgt | Rio 2022,8,
Bomb Doge,,False,False,2.25,Sticker | Bomb Doge,8,
AWP | Mortis,WELL_WORN,False,False,2.5,AWP | Mortis (Well-Worn),8,
Glock-18 | Vogue,WELL_WORN,True,False,6.14,StatTrak™ Glock-18 | Vogue (Well-Worn),8,
Sticker | PTFO (Holo),,False,False,0.58,Sticker | PTFO (Holo),8,
Team EnVyUs | Cologne 2016,,False,False,5.19,Sticker | Team EnVyUs | Cologne 2016,8,
Sticker | Monte (Gold) | Paris 2023,,False,False,1.89,Sticker | Monte (Gold) | Paris 2023,8,
M4A1-S | Solitude,FACTORY_NEW,False,False,84.14,M4A1-S | Solitude (Factory New),8,
Tec-9 | Garter-9,FIELD_TESTED,False,False,0.13,Tec-9 | Garter-9 (Field-Tested),8,
Team Dignitas | Cologne 2016,,False,False,36.7,Sticker | Team Dignitas | Cologne 2016,8,
MAC-10 | Surfwood,FACTORY_NEW,False,False,7.38,MAC-10 | Surfwood (Factory New),8,
M4A4 | Mainframe,MINIMAL_WEAR,False,True,1.1,Souvenir M4A4 | Mainframe (Minimal Wear),8,
jdm64 | Cologne 2016,,False,False,2.45,Sticker | jdm64 | Cologne 2016,8,
Guardian Pin,,False,False,4.76,Guardian Pin,8,
M4A4 | Mainframe,FACTORY_NEW,False,True,2.2,Souvenir M4A4 | Mainframe (Factory New),8,
M4A4 | Faded Zebra,FIELD_TESTED,False,False,3.62,M4A4 | Faded Zebra (Field-Tested),8,
Sealed Graffiti | Applause (Princess Pink),,False,False,0.25,Sealed Graffiti | Applause (Princess Pink),8,
"StatTrak™ Music Kit | Jonathan Young, Starship Velociraptor",,True,False,5.0,"Music Kit | Jonathan Young, Starship Velociraptor",8,
AWP | Crakow!,MINIMAL_WEAR,False,False,80.48,AWP | Crakow! (Minimal Wear),8,
SSG 08 | Hand Brake,BATTLE_SCARRED,False,False,0.17,SSG 08 | Hand Brake (Battle-Scarred),8,
Natus Vincere | Cluj-Napoca 2015,,False,False,2.97,Sticker | Natus Vincere | Cluj-Napoca 2015,8,
Gambit Gaming | Cologne 2016,,False,False,3.22,Sticker | Gambit Gaming | Cologne 2016,8,
M4A4 | Asiimov,FIELD_TESTED,False,False,350.0,M4A4 | Asiimov (Field-Tested),8,
AUG | Arctic Wolf,FACTORY_NEW,True,False,21.37,StatTrak™ AUG | Arctic Wolf (Factory New),8,
Flipsid3 Tactics | Cologne 2016,,False,False,10.5,Sticker | Flipsid3 Tactics | Cologne 2016,8,
MAC-10 | Disco Tech,FIELD_TESTED,True,False,7.06,StatTrak™ MAC-10 | Disco Tech (Field-Tested),8,
Glock-18 | Teal Graf,FACTORY_NEW,False,False,6.67,Glock-18 | Teal Graf (Factory New),8,
Glock-18 | Ironwork,MINIMAL_WEAR,False,False,0.57,Glock-18 | Ironwork (Minimal Wear),8,
"Music Kit | Laura Shigihara: Work Hard, Play Hard",,False,False,1.76,"Music Kit | Laura Shigihara: Work Hard, Play Hard",8,
Virtus.Pro (Holo) | Cologne 2014,,False,False,32.34,Sticker | Virtus.Pro (Holo) | Cologne 2014,8,
Virtus.Pro | Cologne 2014,,False,False,8.5,Sticker | Virtus.Pro | Cologne 2014,8,
P250 | Mint Kimono,FACTORY_NEW,False,False,14.85,P250 | Mint Kimono (Factory New),8,
AK-47 | Nightwish,MINIMAL_WEAR,True,False,44.98,StatTrak™ AK-47 | Nightwish (Minimal Wear),8,
MP7 | Scorched,FIELD_TESTED,False,False,6.54,MP7 | Scorched (Field-Tested),8,
Dual Berettas | Royal Consorts,FACTORY_NEW,True,False,13.14,StatTrak™ Dual Berettas | Royal Consorts (Factory New),8,
Galil AR | Dusk Ruins,MINIMAL_WEAR,False,True,7.99,Souvenir Galil AR | Dusk Ruins (Minimal Wear),8,
Bloodhound Pin,,False,False,7.0,Bloodhound Pin,8,
Sticker | Cloud9 (Holo) | Antwerp 2022,,False,False,27.87,Sticker | Cloud9 (Holo) | Antwerp 2022,8,
Glock-18 | Moonrise,WELL_WORN,False,False,0.58,Glock-18 | Moonrise (Well-Worn),8,
mousesports | Cologne 2016,,False,False,8.45,Sticker | mousesports | Cologne 2016,8,
Sticker | BnTeT | Berlin 2019,,False,False,0.17,Sticker | BnTeT | Berlin 2019,8,
SG 553 | Wave Spray,FIELD_TESTED,True,False,5.34,StatTrak™ SG 553 | Wave Spray (Field-Tested),8,
Sticker | interz | Rio 2022,,False,False,0.14,Sticker | interz | Rio 2022,8,
SSG 08 | Zeno,BATTLE_SCARRED,False,False,0.8,SSG 08 | Zeno (Battle-Scarred),8,
SG 553 | Tiger Moth,FIELD_TESTED,True,False,1.7,StatTrak™ SG 553 | Tiger Moth (Field-Tested),8,
M249 | Magma,FACTORY_NEW,True,False,3.5,StatTrak™ M249 | Magma (Factory New),8,
P250 | X-Ray,FACTORY_NEW,True,False,4.19,StatTrak™ P250 | X-Ray (Factory New),8,
Sealed Graffiti | Little Bock (Brick Red),,False,False,0.18,Sealed Graffiti | Little Bock (Brick Red),8,
MP5-SD | Acid Wash,FACTORY_NEW,True,False,5.79,StatTrak™ MP5-SD | Acid Wash (Factory New),8,
kioShiMa | Cluj-Napoca 2015,,False,False,2.72,Sticker | kioShiMa | Cluj-Napoca 2015,8,
UMP-45 | Moonrise,FACTORY_NEW,True,False,2.85,StatTrak™ UMP-45 | Moonrise (Factory New),8,
Glock-18 | Night,BATTLE_SCARRED,False,True,0.32,Souvenir Glock-18 | Night (Battle-Scarred),8,
Sticker | Ten Years (Foil),,False,False,0.99,Sticker | Ten Years (Foil),8,
Till Death Do Us Part,,False,False,1.49,Sticker | Till Death Do Us Part,8,
Desert Eagle | Mint Fan,FACTORY_NEW,False,False,5.0,Desert Eagle | Mint Fan (Factory New),8,
Nomad Knife,Not Painted,False,False,319.15,★ Nomad Knife,8,
Nova | Mandrel,FACTORY_NEW,False,False,1.18,Nova | Mandrel (Factory New),8,
"StatTrak™ Music Kit | Mord Fustang, Diamonds",,False,False,3.2,"Music Kit | Mord Fustang, Diamonds",8,
Sticker | acoR (Holo) | Paris 2023,,False,False,0.5,Sticker | acoR (Holo) | Paris 2023,8,
PP-Bizon | Wood Block Camo,FACTORY_NEW,False,False,0.53,PP-Bizon | Wood Block Camo (Factory New),8,
Sticker | coldzera (Foil) | Katowice 2019,,False,False,3.51,Sticker | coldzera (Foil) | Katowice 2019,8,
Galil AR | Control,MINIMAL_WEAR,True,False,2.0,StatTrak™ Galil AR | Control (Minimal Wear),8,
Sticker | sjuush (Holo) | Stockholm 2021,,False,False,0.45,Sticker | sjuush (Holo) | Stockholm 2021,8,
UMP-45 | Arctic Wolf,WELL_WORN,False,False,0.28,UMP-45 | Arctic Wolf (Well-Worn),8,
Guardian Elite Pin,,False,False,42.0,Guardian Elite Pin,8,
MP5-SD | Acid Wash,BATTLE_SCARRED,False,False,0.74,MP5-SD | Acid Wash (Battle-Scarred),8,
Sticker | paiN Gaming (Glitter) | Shanghai 2024,,False,False,0.12,Sticker | paiN Gaming (Glitter) | Shanghai 2024,8,
Cerberus,,False,False,0.29,Sticker | Cerberus,8,
Sticker | dupreeh (Holo) | Paris 2023,,False,False,0.66,Sticker | dupreeh (Holo) | Paris 2023,8,
Shanghai 2024 Viewer Pass,,False,False,13.37,Shanghai 2024 Viewer Pass,8,
Sticker | hades (Glitter) | Antwerp 2022,,False,False,0.99,Sticker | hades (Glitter) | Antwerp 2022,8,
MP7 | Abyssal Apparition,MINIMAL_WEAR,False,False,2.8,MP7 | Abyssal Apparition (Minimal Wear),8,
"Music Kit | 3kliksphilip, Heading for the Source",,False,False,1.15,"Music Kit | 3kliksphilip, Heading for the Source",8,
MAG-7 | SWAG-7,WELL_WORN,False,False,0.19,MAG-7 | SWAG-7 (Well-Worn),8,
Charm | Lil' Teacup,,False,False,4.2,Charm | Lil' Teacup,8,
Sticker | nexa (Holo) | Stockholm 2021,,False,False,3.59,Sticker | nexa (Holo) | Stockholm 2021,8,
SG 553 | Tiger Moth,FIELD_TESTED,False,False,1.53,SG 553 | Tiger Moth (Field-Tested),8,
Sticker | Apeks (Gold) | Paris 2023,,False,False,4.99,Sticker | Apeks (Gold) | Paris 2023,8,
Five-SeveN | Nightshade,FACTORY_NEW,False,False,4.45,Five-SeveN | Nightshade (Factory New),8,
Sticker | arT | Katowice 2019,,False,False,1.14,Sticker | arT | Katowice 2019,7,
Sealed Graffiti | BOOM (Battle Green),,False,False,0.15,Sealed Graffiti | BOOM (Battle Green),7,
Sealed Graffiti | NT (Desert Amber),,False,False,0.15,Sealed Graffiti | NT (Desert Amber),7,
Sticker | Natus Vincere (Gold) | Copenhagen 2024,,False,False,9.99,Sticker | Natus Vincere (Gold) | Copenhagen 2024,7,
"StatTrak™ Music Kit | Austin Wintory, Bachram",,True,False,2.92,"StatTrak™ Music Kit | Austin Wintory, Bachram",7,
Sticker | MOUZ (Holo) | Copenhagen 2024,,False,False,8.39,Sticker | MOUZ (Holo) | Copenhagen 2024,7,
Sticker | Chief (Holo),,False,False,0.66,Sticker | Chief (Holo),7,
Sealed Graffiti | Shining Star (Frog Green),,False,False,1.46,Sealed Graffiti | Shining Star (Frog Green),7,
R8 Revolver | Skull Crusher,WELL_WORN,False,False,1.16,R8 Revolver | Skull Crusher (Well-Worn),7,
SSG 08 | Parallax,WELL_WORN,False,False,2.9,SSG 08 | Parallax (Well-Worn),7,
AWP | Wildfire,WELL_WORN,False,False,41.52,AWP | Wildfire (Well-Worn),7,
MP7 | Tall Grass,FACTORY_NEW,False,True,0.31,Souvenir MP7 | Tall Grass (Factory New),7,
M4A4 | Turbine,FIELD_TESTED,True,False,2.0,StatTrak™ M4A4 | Turbine (Field-Tested),7,
Sticker | Avangar (Holo) | Katowice 2019,,False,False,14.38,Sticker | Avangar (Holo) | Katowice 2019,7,
Sticker | sk0R (Gold) | Paris 2023,,False,False,2.0,Sticker | sk0R (Gold) | Paris 2023,7,
★ Skeleton Knife,Not Painted,False,False,496.69,★ Skeleton Knife,7,
P90 | Off World,FACTORY_NEW,True,False,3.95,StatTrak™ P90 | Off World (Factory New),7,
Sticker | Ethan | Katowice 2019,,False,False,0.74,Sticker | Ethan | Katowice 2019,7,
Sealed Graffiti | Silver Bullet (War Pig Pink),,False,False,0.16,Sealed Graffiti | Silver Bullet (War Pig Pink),7,
Sticker | b4rtiN (Glitter) | Copenhagen 2024,,False,False,0.17,Sticker | b4rtiN (Glitter) | Copenhagen 2024,7,
XM1014 | Entombed,FACTORY_NEW,False,False,11.49,XM1014 | Entombed (Factory New),7,
Sticker | qikert | Katowice 2019,,False,False,0.57,Sticker | qikert | Katowice 2019,7,
Tec-9 | Rust Leaf,FACTORY_NEW,False,False,29.74,Tec-9 | Rust Leaf (Factory New),7,
G3SG1 | Ancient Ritual,BATTLE_SCARRED,False,False,2.63,G3SG1 | Ancient Ritual (Battle-Scarred),7,
Sealed Graffiti | Little Crown (Wire Blue),,False,False,0.9,Sealed Graffiti | Little Crown (Wire Blue),7,
Galil AR | Metallic Squeezer,FACTORY_NEW,False,False,3.79,Galil AR | Metallic Squeezer (Factory New),7,
Sticker | daps | Katowice 2019,,False,False,3.01,Sticker | daps | Katowice 2019,7,
USP-S | 27,FIELD_TESTED,True,False,0.39,StatTrak™ USP-S | 27 (Field-Tested),7,
XM1014 | Entombed,FACTORY_NEW,True,False,16.06,StatTrak™ XM1014 | Entombed (Factory New),7,
Sticker | jks (Foil) | Katowice 2019,,False,False,10.35,Sticker | jks (Foil) | Katowice 2019,7,
SSG 08 | Rapid Transit,BATTLE_SCARRED,False,False,0.7,SSG 08 | Rapid Transit (Battle-Scarred),7,
P90 | Nostalgia,FACTORY_NEW,True,False,24.53,StatTrak™ P90 | Nostalgia (Factory New),7,
MAC-10 | Pipsqueak,BATTLE_SCARRED,False,False,0.42,MAC-10 | Pipsqueak (Battle-Scarred),7,
Sealed Graffiti | NT (Violent Violet),,False,False,0.17,Sealed Graffiti | NT (Violent Violet),7,
Sealed Graffiti | Little Crown (Cash Green),,False,False,0.15,Sealed Graffiti | Little Crown (Cash Green),7,
Sealed Graffiti | Smirk (Jungle Green),,False,False,0.22,Sealed Graffiti | Smirk (Jungle Green),7,
Sticker | westmelon (Holo) | Copenhagen 2024,,False,False,2.99,Sticker | westmelon (Holo) | Copenhagen 2024,7,
Sealed Graffiti | Oops (Bazooka Pink),,False,False,0.45,Sealed Graffiti | Oops (Bazooka Pink),7,
M4A4 | Cyber Security,BATTLE_SCARRED,False,False,17.0,M4A4 | Cyber Security (Battle-Scarred),7,
Sealed Graffiti | Smooch (Violent Violet),,False,False,0.2,Sealed Graffiti | Smooch (Violent Violet),7,
Tec-9 | Blast From the Past,FIELD_TESTED,False,True,0.25,Souvenir Tec-9 | Blast From the Past (Field-Tested),7,
Sticker | device (Foil) | Berlin 2019,,False,False,3.99,Sticker | device (Foil) | Berlin 2019,7,
Sealed Graffiti | Oops (Tiger Orange),,False,False,0.15,Sealed Graffiti | Oops (Tiger Orange),7,
Galil AR | Vandal,FIELD_TESTED,True,False,0.84,StatTrak™ Galil AR | Vandal (Field-Tested),7,
Sticker | Renegades (Foil) | Berlin 2019,,False,False,2.79,Sticker | Renegades (Foil) | Berlin 2019,7,
AK-47 | Legion of Anubis,WELL_WORN,False,False,5.98,AK-47 | Legion of Anubis (Well-Worn),7,
R8 Revolver | Tango,MINIMAL_WEAR,False,False,2.5,R8 Revolver | Tango (Minimal Wear),7,
Sticker | DeStiNy | Berlin 2019,,False,False,0.16,Sticker | DeStiNy | Berlin 2019,7,
R8 Revolver | Tango,FIELD_TESTED,False,False,0.2,R8 Revolver | Tango (Field-Tested),7,
Sticker | loWel (Gold) | Berlin 2019,,False,False,10.0,Sticker | loWel (Gold) | Berlin 2019,7,
Sealed Graffiti | Puke (Blood Red),,False,False,0.48,Sealed Graffiti | Puke (Blood Red),7,
AK-47 | Rat Rod,BATTLE_SCARRED,False,False,3.9,AK-47 | Rat Rod (Battle-Scarred),7,
R8 Revolver | Bone Forged,MINIMAL_WEAR,True,False,0.25,StatTrak™ R8 Revolver | Bone Forged (Minimal Wear),7,
SCAR-20 | Torn,FIELD_TESTED,True,False,0.98,StatTrak™ SCAR-20 | Torn (Field-Tested),7,
Sealed Graffiti | Hop (Princess Pink),,False,False,0.38,Sealed Graffiti | Hop (Princess Pink),7,
Sticker | FURIA (Foil) | Katowice 2019,,False,False,15.0,Sticker | FURIA (Foil) | Katowice 2019,7,
MP7 | Astrolabe,FACTORY_NEW,False,False,2.98,MP7 | Astrolabe (Factory New),7,
Glock-18 | Bullet Queen,WELL_WORN,True,False,16.41,StatTrak™ Glock-18 | Bullet Queen (Well-Worn),7,
Sticker | Lekr0 (Foil) | Berlin 2019,,False,False,0.28,Sticker | Lekr0 (Foil) | Berlin 2019,7,
M4A1-S | Fade,FACTORY_NEW,False,False,790.0,M4A1-S | Fade (Factory New),7,
SG 553 | Candy Apple,FACTORY_NEW,False,False,11.5,SG 553 | Candy Apple (Factory New),7,
Sealed Graffiti | Smirk (Monster Purple),,False,False,0.35,Sealed Graffiti | Smirk (Monster Purple),7,
AUG | Arctic Wolf,FIELD_TESTED,False,False,1.48,AUG | Arctic Wolf (Field-Tested),7,
Nova | Army Sheen,FIELD_TESTED,False,False,0.57,Nova | Army Sheen (Field-Tested),7,
Sticker | Boombl4 (Foil) | Berlin 2019,,False,False,0.35,Sticker | Boombl4 (Foil) | Berlin 2019,7,
Sealed Graffiti | Choke (Princess Pink),,False,False,2.28,Sealed Graffiti | Choke (Princess Pink),7,
SSG 08 | Jungle Dashed,MINIMAL_WEAR,False,False,0.65,SSG 08 | Jungle Dashed (Minimal Wear),7,
UMP-45 | Moonrise,MINIMAL_WEAR,True,False,2.32,StatTrak™ UMP-45 | Moonrise (Minimal Wear),7,
"Sticker | Aleksib (Holo, Champion) | Copenhagen 2024",,False,False,0.9,"Sticker | Aleksib (Holo, Champion) | Copenhagen 2024",7,
Sticker | malta | Berlin 2019,,False,False,0.23,Sticker | malta | Berlin 2019,7,
Sealed Graffiti | Little EZ (Battle Green),,False,False,0.14,Sealed Graffiti | Little EZ (Battle Green),7,
Galil AR | Vandal,WELL_WORN,False,False,0.66,Galil AR | Vandal (Well-Worn),7,
Sealed Graffiti | BOOM (SWAT Blue),,False,False,0.15,Sealed Graffiti | BOOM (SWAT Blue),7,
Sealed Graffiti | Happy Cat (Princess Pink),,False,False,0.19,Sealed Graffiti | Happy Cat (Princess Pink),7,
Berlin 2019 Inferno Souvenir Package,,False,False,12.95,Berlin 2019 Inferno Souvenir Package,7,
M249 | Deep Relief,MINIMAL_WEAR,False,False,0.95,M249 | Deep Relief (Minimal Wear),7,
Sealed Graffiti | Dead Now (Bazooka Pink),,False,False,0.42,Sealed Graffiti | Dead Now (Bazooka Pink),7,
Sealed Graffiti | Happy Cat (Bazooka Pink),,False,False,0.3,Sealed Graffiti | Happy Cat (Bazooka Pink),7,
Sticker | Enemy Spotted (Holo),,False,False,4.98,Sticker | Enemy Spotted (Holo),7,
CZ75-Auto | Vendetta,MINIMAL_WEAR,False,False,1.11,CZ75-Auto | Vendetta (Minimal Wear),7,
Sticker | shox | Berlin 2019,,False,False,0.1,Sticker | shox | Berlin 2019,7,
Sealed Graffiti | Silver Bullet (Tracer Yellow),,False,False,0.13,Sealed Graffiti | Silver Bullet (Tracer Yellow),7,
Sticker | Tyranids Ravener,,False,False,0.27,Sticker | Tyranids Ravener,7,
M249 | Jungle,WELL_WORN,False,False,3.15,M249 | Jungle (Well-Worn),7,
MAC-10 | Classic Crate,MINIMAL_WEAR,False,False,0.19,MAC-10 | Classic Crate (Minimal Wear),7,
MAC-10 | Classic Crate,WELL_WORN,True,False,0.13,StatTrak™ MAC-10 | Classic Crate (Well-Worn),7,
Tec-9 | Flash Out,FACTORY_NEW,True,False,1.97,StatTrak™ Tec-9 | Flash Out (Factory New),7,
Sticker | smooya | Katowice 2019,,False,False,0.36,Sticker | smooya | Katowice 2019,7,
Sealed Graffiti | Rly (Desert Amber),,False,False,0.15,Sealed Graffiti | Rly (Desert Amber),7,
Sealed Graffiti | Little Crown (Tiger Orange),,False,False,0.99,Sealed Graffiti | Little Crown (Tiger Orange),7,
Five-SeveN | Buddy,MINIMAL_WEAR,False,False,3.81,Five-SeveN | Buddy (Minimal Wear),7,
AWP | Atheris,MINIMAL_WEAR,True,False,18.0,StatTrak™ AWP | Atheris (Minimal Wear),7,
Sir Bloody Silent Darryl | The Professionals,,False,False,68.85,Sir Bloody Silent Darryl | The Professionals,7,
P90 | Sunset Lily,FACTORY_NEW,False,False,32.54,P90 | Sunset Lily (Factory New),7,
Sealed Graffiti | Rly (Blood Red),,False,False,0.27,Sealed Graffiti | Rly (Blood Red),7,
"StatTrak™ Music Kit | Darude, Moments CSGO",,True,False,3.64,"StatTrak™ Music Kit | Darude, Moments CSGO",7,
★ Navaja Knife | Doppler,FACTORY_NEW,False,False,398.0,★ Navaja Knife | Doppler (Factory New),7,doppler-saphhire
MP7 | Mischief,WELL_WORN,False,False,0.14,MP7 | Mischief (Well-Worn),7,
Sealed Graffiti | Dead Now (Shark White),,False,False,0.64,Sealed Graffiti | Dead Now (Shark White),7,
Charm | Lil' Monster,,False,False,15.05,Charm | Lil' Monster,7,
AK-47 | Legion of Anubis,FACTORY_NEW,False,False,59.98,AK-47 | Legion of Anubis (Factory New),7,
MP5-SD | Condition Zero,WELL_WORN,True,False,0.54,StatTrak™ MP5-SD | Condition Zero (Well-Worn),7,
Sticker | Xyp9x | Katowice 2019,,False,False,0.42,Sticker | Xyp9x | Katowice 2019,7,
Sticker | ISSAA | Katowice 2019,,False,False,0.31,Sticker | ISSAA | Katowice 2019,7,
Civil Protection Pin,,False,False,19.99,Civil Protection Pin,7,
M249 | Aztec,FACTORY_NEW,True,False,4.36,StatTrak™ M249 | Aztec (Factory New),7,
Sealed Graffiti | Applause (SWAT Blue),,False,False,1.96,Sealed Graffiti | Applause (SWAT Blue),7,
P2000 | Acid Etched,MINIMAL_WEAR,True,False,1.68,StatTrak™ P2000 | Acid Etched (Minimal Wear),7,
P2000 | Acid Etched,WELL_WORN,True,False,0.57,StatTrak™ P2000 | Acid Etched (Well-Worn),7,
Sticker | device | Berlin 2019,,False,False,0.53,Sticker | device | Berlin 2019,7,
MAC-10 | Whitefish,FIELD_TESTED,True,False,0.34,StatTrak™ MAC-10 | Whitefish (Field-Tested),7,
Sawed-Off | Apocalypto,FACTORY_NEW,True,False,5.61,StatTrak™ Sawed-Off | Apocalypto (Factory New),7,
Sticker | Edward | Katowice 2019,,False,False,0.99,Sticker | Edward | Katowice 2019,7,
Desert Eagle | Cobalt Disruption,FACTORY_NEW,True,False,171.86,StatTrak™ Desert Eagle | Cobalt Disruption (Factory New),7,
Sealed Graffiti | Little Bock (Wire Blue),,False,False,0.33,Sealed Graffiti | Little Bock (Wire Blue),7,
Half-Life: Alyx Collectible Pins Capsule,,False,False,9.5,Half-Life: Alyx Collectible Pins Capsule,7,
MAG-7 | Popdog,MINIMAL_WEAR,False,False,0.19,MAG-7 | Popdog (Minimal Wear),7,
MP5-SD | Condition Zero,BATTLE_SCARRED,False,False,0.57,MP5-SD | Condition Zero (Battle-Scarred),7,
★ Sport Gloves | Big Game,FIELD_TESTED,False,False,341.07,★ Sport Gloves | Big Game (Field-Tested),7,
★ Driver Gloves | Snow Leopard,FIELD_TESTED,False,False,550.0,★ Driver Gloves | Snow Leopard (Field-Tested),7,
Sawed-Off | Highwayman,WELL_WORN,False,False,0.48,Sawed-Off | Highwayman (Well-Worn),7,
Counter Logic Gaming (Foil) | Cologne 2016,,False,False,55.0,Sticker | Counter Logic Gaming (Foil) | Cologne 2016,7,
MP9 | Old Roots,MINIMAL_WEAR,False,False,4.59,MP9 | Old Roots (Minimal Wear),7,
P90 | Wave Breaker,MINIMAL_WEAR,True,False,1.8,StatTrak™ P90 | Wave Breaker (Minimal Wear),7,
Sawed-Off | Snake Camo,MINIMAL_WEAR,False,False,0.15,Sawed-Off | Snake Camo (Minimal Wear),7,
FAMAS | Meow 36,MINIMAL_WEAR,True,False,0.18,StatTrak™ FAMAS | Meow 36 (Minimal Wear),7,
AUG | Stymphalian,FACTORY_NEW,False,False,13.78,AUG | Stymphalian (Factory New),7,
Sticker | npl (Holo) | Paris 2023,,False,False,0.99,Sticker | npl (Holo) | Paris 2023,7,
XM1014 | Oxide Blaze,MINIMAL_WEAR,True,False,0.22,StatTrak™ XM1014 | Oxide Blaze (Minimal Wear),7,
AUG | Sand Storm,MINIMAL_WEAR,False,True,2.11,Souvenir AUG | Sand Storm (Minimal Wear),7,
MAG-7 | SWAG-7,FACTORY_NEW,True,False,7.69,StatTrak™ MAG-7 | SWAG-7 (Factory New),7,
